Date,FC_ID,IsMetro,StockStart,Demand,DemandFulfilled,Backorders,StockEnd,ReorderPoint,OrderPlaced,OrderQty,LeadTimeFloat,SafetyStock
2022-08-23,FC_19,False,2100,36,36,0,2064,467,0,0,4.73,183
2022-08-23,FC_20,True,5747,108,108,0,5639,897,0,0,5.84,196
2022-08-24,FC_01,False,6922,54,54,0,6868,523,0,0,7.18,92
2022-08-24,FC_02,True,5928,108,108,0,5820,1023,0,0,4.23,516
2022-08-24,FC_03,False,774,99,99,0,675,342,0,0,3.39,138
2022-08-24,FC_04,False,719,45,45,0,674,168,0,0,2.21,36
2022-08-24,FC_05,True,687,180,180,0,507,402,0,0,1.34,241
2022-08-24,FC_06,True,488,90,90,0,398,244,0,0,0.3,208
2022-08-24,FC_07,True,1384,72,72,0,1312,468,0,0,2.12,214
2022-08-24,FC_08,False,4242,54,54,0,4188,648,0,0,9.64,70
2022-08-24,FC_09,False,585,27,27,0,558,350,0,0,4.95,53
2022-08-24,FC_10,True,4146,54,54,0,4092,760,0,0,4.44,227
2022-08-24,FC_11,False,219,45,45,0,174,198,1,222,1.42,113
2022-08-24,FC_12,True,2736,234,234,0,2502,927,0,0,6.17,187
2022-08-24,FC_13,False,306,81,81,0,225,136,0,0,1.18,65
2022-08-24,FC_14,True,340,198,198,0,142,427,1,712,1.54,243
2022-08-24,FC_15,False,1289,81,81,0,1208,313,0,0,2.81,144
2022-08-24,FC_16,True,7506,54,54,0,7452,864,0,0,6.19,121
2022-08-24,FC_17,True,2466,18,18,0,2448,871,0,0,4.26,359
2022-08-24,FC_18,False,1591,81,81,0,1510,377,0,0,3.57,163
2022-08-24,FC_19,False,2064,144,144,0,1920,467,0,0,4.73,183
2022-08-24,FC_20,True,5639,198,198,0,5441,897,0,0,5.84,196
2022-08-25,FC_01,False,7414,63,63,0,7351,523,0,0,7.18,92
2022-08-25,FC_02,True,5820,126,126,0,5694,1023,0,0,4.23,516
2022-08-25,FC_03,False,675,36,36,0,639,342,0,0,3.39,138
2022-08-25,FC_04,False,674,81,81,0,593,168,0,0,2.21,36
2022-08-25,FC_05,True,507,144,144,0,363,402,1,441,1.34,241
2022-08-25,FC_06,True,398,198,198,0,200,244,1,288,0.3,208
2022-08-25,FC_07,True,1312,180,180,0,1132,468,0,0,2.12,214
2022-08-25,FC_08,False,4188,153,153,0,4035,648,0,0,9.64,70
2022-08-25,FC_09,False,558,72,72,0,486,350,0,0,4.95,53
2022-08-25,FC_10,True,4092,108,108,0,3984,760,0,0,4.44,227
2022-08-25,FC_11,False,174,81,81,0,93,198,1,303,1.42,113
2022-08-25,FC_12,True,2502,252,252,0,2250,927,0,0,6.17,187
2022-08-25,FC_13,False,225,36,36,0,189,136,0,0,1.18,65
2022-08-25,FC_14,True,656,180,180,0,476,427,0,0,1.54,243
2022-08-25,FC_15,False,1208,117,117,0,1091,313,0,0,2.81,144
2022-08-25,FC_16,True,7452,108,108,0,7344,864,0,0,6.19,121
2022-08-25,FC_17,True,2448,216,216,0,2232,871,0,0,4.26,359
2022-08-25,FC_18,False,1510,81,81,0,1429,377,0,0,3.57,163
2022-08-25,FC_19,False,1920,90,90,0,1830,467,0,0,4.73,183
2022-08-25,FC_20,True,5441,18,18,0,5423,897,0,0,5.84,196
2022-08-26,FC_01,False,7351,54,54,0,7297,523,0,0,7.18,92
2022-08-26,FC_02,True,5694,72,72,0,5622,1023,0,0,4.23,516
2022-08-26,FC_03,False,639,63,63,0,576,342,0,0,3.39,138
2022-08-26,FC_04,False,593,81,81,0,512,168,0,0,2.21,36
2022-08-26,FC_05,True,363,162,162,0,201,402,1,603,1.34,241
2022-08-26,FC_06,True,488,162,162,0,326,244,0,0,0.3,208
2022-08-26,FC_07,True,1132,126,126,0,1006,468,0,0,2.12,214
2022-08-26,FC_08,False,4035,72,72,0,3963,648,0,0,9.64,70
2022-08-26,FC_09,False,486,90,90,0,396,350,0,0,4.95,53
2022-08-26,FC_10,True,3984,90,90,0,3894,760,0,0,4.44,227
2022-08-26,FC_11,False,315,63,63,0,252,198,0,0,1.42,113
2022-08-26,FC_12,True,2250,162,162,0,2088,927,0,0,6.17,187
2022-08-26,FC_13,False,189,72,72,0,117,136,1,155,1.18,65
2022-08-26,FC_14,True,1188,216,216,0,972,427,0,0,1.54,243
2022-08-26,FC_15,False,1091,63,63,0,1028,313,0,0,2.81,144
2022-08-26,FC_16,True,7344,126,126,0,7218,864,0,0,6.19,121
2022-08-26,FC_17,True,2232,108,108,0,2124,871,0,0,4.26,359
2022-08-26,FC_18,False,1429,126,126,0,1303,377,0,0,3.57,163
2022-08-26,FC_19,False,1830,63,63,0,1767,467,0,0,4.73,183
2022-08-26,FC_20,True,5423,180,180,0,5243,897,0,0,5.84,196
2022-08-27,FC_01,False,7297,36,36,0,7261,523,0,0,7.18,92
2022-08-27,FC_02,True,5622,108,108,0,5514,1023,0,0,4.23,516
2022-08-27,FC_03,False,576,45,45,0,531,342,0,0,3.39,138
2022-08-27,FC_04,False,512,135,135,0,377,168,0,0,2.21,36
2022-08-27,FC_05,True,642,126,126,0,516,402,0,0,1.34,241
2022-08-27,FC_06,True,326,36,36,0,290,244,0,0,0.3,208
2022-08-27,FC_07,True,1006,180,180,0,826,468,0,0,2.12,214
2022-08-27,FC_08,False,3963,81,81,0,3882,648,0,0,9.64,70
2022-08-27,FC_09,False,396,108,108,0,288,350,1,412,4.95,53
2022-08-27,FC_10,True,3894,90,90,0,3804,760,0,0,4.44,227
2022-08-27,FC_11,False,555,72,72,0,483,198,0,0,1.42,113
2022-08-27,FC_12,True,2088,108,108,0,1980,927,0,0,6.17,187
2022-08-27,FC_13,False,117,36,36,0,81,136,1,191,1.18,65
2022-08-27,FC_14,True,972,126,126,0,846,427,0,0,1.54,243
2022-08-27,FC_15,False,1028,81,81,0,947,313,0,0,2.81,144
2022-08-27,FC_16,True,7218,234,234,0,6984,864,0,0,6.19,121
2022-08-27,FC_17,True,2124,18,18,0,2106,871,0,0,4.26,359
2022-08-27,FC_18,False,1303,72,72,0,1231,377,0,0,3.57,163
2022-08-27,FC_19,False,1767,45,45,0,1722,467,0,0,4.73,183
2022-08-27,FC_20,True,5243,144,144,0,5099,897,0,0,5.84,196
2022-08-28,FC_01,False,7261,27,27,0,7234,523,0,0,7.18,92
2022-08-28,FC_02,True,5514,72,72,0,5442,1023,0,0,4.23,516
2022-08-28,FC_03,False,531,99,99,0,432,342,0,0,3.39,138
2022-08-28,FC_04,False,377,63,63,0,314,168,0,0,2.21,36
2022-08-28,FC_05,True,1119,162,162,0,957,402,0,0,1.34,241
2022-08-28,FC_06,True,290,180,180,0,110,244,1,378,0.3,208
2022-08-28,FC_07,True,826,198,198,0,628,468,0,0,2.12,214
2022-08-28,FC_08,False,3882,54,54,0,3828,648,0,0,9.64,70
2022-08-28,FC_09,False,288,72,72,0,216,350,1,484,4.95,53
2022-08-28,FC_10,True,3804,90,90,0,3714,760,0,0,4.44,227
2022-08-28,FC_11,False,483,18,18,0,465,198,0,0,1.42,113
2022-08-28,FC_12,True,1980,234,234,0,1746,927,0,0,6.17,187
2022-08-28,FC_13,False,236,63,63,0,173,136,0,0,1.18,65
2022-08-28,FC_14,True,846,72,72,0,774,427,0,0,1.54,243
2022-08-28,FC_15,False,947,72,72,0,875,313,0,0,2.81,144
2022-08-28,FC_16,True,6984,90,90,0,6894,864,0,0,6.19,121
2022-08-28,FC_17,True,2106,72,72,0,2034,871,0,0,4.26,359
2022-08-28,FC_18,False,1231,126,126,0,1105,377,0,0,3.57,163
2022-08-28,FC_19,False,1722,63,63,0,1659,467,0,0,4.73,183
2022-08-28,FC_20,True,5099,180,180,0,4919,897,0,0,5.84,196
2022-08-29,FC_01,False,7234,63,63,0,7171,523,0,0,7.18,92
2022-08-29,FC_02,True,5442,90,90,0,5352,1023,0,0,4.23,516
2022-08-29,FC_03,False,432,45,45,0,387,342,0,0,3.39,138
2022-08-29,FC_04,False,314,81,81,0,233,168,0,0,2.21,36
2022-08-29,FC_05,True,957,144,144,0,813,402,0,0,1.34,241
2022-08-29,FC_06,True,488,54,54,0,434,244,0,0,0.3,208
2022-08-29,FC_07,True,628,270,270,0,358,468,1,578,2.12,214
2022-08-29,FC_08,False,3828,45,45,0,3783,648,0,0,9.64,70
2022-08-29,FC_09,False,216,135,135,0,81,350,1,619,4.95,53
2022-08-29,FC_10,True,3714,144,144,0,3570,760,0,0,4.44,227
2022-08-29,FC_11,False,465,72,72,0,393,198,0,0,1.42,113
2022-08-29,FC_12,True,1746,72,72,0,1674,927,0,0,6.17,187
2022-08-29,FC_13,False,364,36,36,0,328,136,0,0,1.18,65
2022-08-29,FC_14,True,774,198,198,0,576,427,0,0,1.54,243
2022-08-29,FC_15,False,875,36,36,0,839,313,0,0,2.81,144
2022-08-29,FC_16,True,6894,54,54,0,6840,864,0,0,6.19,121
2022-08-29,FC_17,True,2034,144,144,0,1890,871,0,0,4.26,359
2022-08-29,FC_18,False,1105,90,90,0,1015,377,0,0,3.57,163
2022-08-29,FC_19,False,1659,36,36,0,1623,467,0,0,4.73,183
2022-08-29,FC_20,True,4919,234,234,0,4685,897,0,0,5.84,196
2022-08-30,FC_01,False,7171,36,36,0,7135,523,0,0,7.18,92
2022-08-30,FC_02,True,5352,126,126,0,5226,1023,0,0,4.23,516
2022-08-30,FC_03,False,387,81,81,0,306,342,1,378,3.39,138
2022-08-30,FC_04,False,233,189,189,0,44,168,1,292,2.21,36
2022-08-30,FC_05,True,813,90,90,0,723,402,0,0,1.34,241
2022-08-30,FC_06,True,434,126,126,0,308,244,0,0,0.3,208
2022-08-30,FC_07,True,358,54,54,0,304,468,1,632,2.12,214
2022-08-30,FC_08,False,3783,27,27,0,3756,648,0,0,9.64,70
2022-08-30,FC_09,False,81,162,81,81,0,350,1,700,4.95,53
2022-08-30,FC_10,True,3570,108,108,0,3462,760,0,0,4.44,227
2022-08-30,FC_11,False,393,81,81,0,312,198,0,0,1.42,113
2022-08-30,FC_12,True,1674,54,54,0,1620,927,0,0,6.17,187
2022-08-30,FC_13,False,328,63,63,0,265,136,0,0,1.18,65
2022-08-30,FC_14,True,576,108,108,0,468,427,0,0,1.54,243
2022-08-30,FC_15,False,839,27,27,0,812,313,0,0,2.81,144
2022-08-30,FC_16,True,6840,90,90,0,6750,864,0,0,6.19,121
2022-08-30,FC_17,True,1890,126,126,0,1764,871,0,0,4.26,359
2022-08-30,FC_18,False,1015,36,36,0,979,377,0,0,3.57,163
2022-08-30,FC_19,False,1623,72,72,0,1551,467,0,0,4.73,183
2022-08-30,FC_20,True,4685,90,90,0,4595,897,0,0,5.84,196
2022-08-31,FC_01,False,7135,90,90,0,7045,523,0,0,7.18,92
2022-08-31,FC_02,True,5226,54,54,0,5172,1023,0,0,4.23,516
2022-08-31,FC_03,False,306,27,27,0,279,342,1,405,3.39,138
2022-08-31,FC_04,False,44,63,44,19,0,168,1,336,2.21,36
2022-08-31,FC_05,True,723,144,144,0,579,402,0,0,1.34,241
2022-08-31,FC_06,True,308,36,36,0,272,244,0,0,0.3,208
2022-08-31,FC_07,True,304,198,198,0,106,468,1,830,2.12,214
2022-08-31,FC_08,False,3756,117,117,0,3639,648,0,0,9.64,70
2022-08-31,FC_09,False,0,54,0,54,0,350,1,700,4.95,53
2022-08-31,FC_10,True,3462,72,72,0,3390,760,0,0,4.44,227
2022-08-31,FC_11,False,312,45,45,0,267,198,0,0,1.42,113
2022-08-31,FC_12,True,1620,90,90,0,1530,927,0,0,6.17,187
2022-08-31,FC_13,False,265,81,81,0,184,136,0,0,1.18,65
2022-08-31,FC_14,True,468,144,144,0,324,427,1,530,1.54,243
2022-08-31,FC_15,False,812,45,45,0,767,313,0,0,2.81,144
2022-08-31,FC_16,True,6750,72,72,0,6678,864,0,0,6.19,121
2022-08-31,FC_17,True,1764,18,18,0,1746,871,0,0,4.26,359
2022-08-31,FC_18,False,979,54,54,0,925,377,0,0,3.57,163
2022-08-31,FC_19,False,1551,54,54,0,1497,467,0,0,4.73,183
2022-08-31,FC_20,True,4595,144,144,0,4451,897,0,0,5.84,196
2022-09-01,FC_01,False,7045,90,90,0,6955,523,0,0,7.18,92
2022-09-01,FC_02,True,5172,144,144,0,5028,1023,0,0,4.23,516
2022-09-01,FC_03,False,279,117,117,0,162,342,1,522,3.39,138
2022-09-01,FC_04,False,0,144,0,144,0,168,1,336,2.21,36
2022-09-01,FC_05,True,579,126,126,0,453,402,0,0,1.34,241
2022-09-01,FC_06,True,272,108,108,0,164,244,1,324,0.3,208
2022-09-01,FC_07,True,684,180,180,0,504,468,0,0,2.12,214
2022-09-01,FC_08,False,3639,81,81,0,3558,648,0,0,9.64,70
2022-09-01,FC_09,False,412,72,72,0,340,350,1,360,4.95,53
2022-09-01,FC_10,True,3390,108,108,0,3282,760,0,0,4.44,227
2022-09-01,FC_11,False,267,90,90,0,177,198,1,219,1.42,113
2022-09-01,FC_12,True,1530,198,198,0,1332,927,0,0,6.17,187
2022-09-01,FC_13,False,184,54,54,0,130,136,1,142,1.18,65
2022-09-01,FC_14,True,324,162,162,0,162,427,1,692,1.54,243
2022-09-01,FC_15,False,767,90,90,0,677,313,0,0,2.81,144
2022-09-01,FC_16,True,6678,342,342,0,6336,864,0,0,6.19,121
2022-09-01,FC_17,True,1746,144,144,0,1602,871,0,0,4.26,359
2022-09-01,FC_18,False,925,108,108,0,817,377,0,0,3.57,163
2022-09-01,FC_19,False,1497,36,36,0,1461,467,0,0,4.73,183
2022-09-01,FC_20,True,4451,180,180,0,4271,897,0,0,5.84,196
2022-09-02,FC_01,False,6955,63,63,0,6892,523,0,0,7.18,92
2022-09-02,FC_02,True,5028,126,126,0,4902,1023,0,0,4.23,516
2022-09-02,FC_03,False,162,63,63,0,99,342,1,585,3.39,138
2022-09-02,FC_04,False,292,54,54,0,238,168,0,0,2.21,36
2022-09-02,FC_05,True,453,90,90,0,363,402,1,441,1.34,241
2022-09-02,FC_06,True,488,144,144,0,344,244,0,0,0.3,208
2022-09-02,FC_07,True,1136,270,270,0,866,468,0,0,2.12,214
2022-09-02,FC_08,False,3558,90,90,0,3468,648,0,0,9.64,70
2022-09-02,FC_09,False,824,54,54,0,770,350,0,0,4.95,53
2022-09-02,FC_10,True,3282,162,162,0,3120,760,0,0,4.44,227
2022-09-02,FC_11,False,177,135,135,0,42,198,1,354,1.42,113
2022-09-02,FC_12,True,1332,162,162,0,1170,927,0,0,6.17,187
2022-09-02,FC_13,False,130,63,63,0,67,136,1,205,1.18,65
2022-09-02,FC_14,True,692,198,198,0,494,427,0,0,1.54,243
2022-09-02,FC_15,False,677,126,126,0,551,313,0,0,2.81,144
2022-09-02,FC_16,True,6336,252,252,0,6084,864,0,0,6.19,121
2022-09-02,FC_17,True,1602,162,162,0,1440,871,0,0,4.26,359
2022-09-02,FC_18,False,817,63,63,0,754,377,0,0,3.57,163
2022-09-02,FC_19,False,1461,63,63,0,1398,467,0,0,4.73,183
2022-09-02,FC_20,True,4271,108,108,0,4163,897,0,0,5.84,196
2022-09-03,FC_01,False,6892,108,108,0,6784,523,0,0,7.18,92
2022-09-03,FC_02,True,4902,162,162,0,4740,1023,0,0,4.23,516
2022-09-03,FC_03,False,477,153,153,0,324,342,1,360,3.39,138
2022-09-03,FC_04,False,574,72,72,0,502,168,0,0,2.21,36
2022-09-03,FC_05,True,363,162,162,0,201,402,1,603,1.34,241
2022-09-03,FC_06,True,344,108,108,0,236,244,1,252,0.3,208
2022-09-03,FC_07,True,1696,252,252,0,1444,468,0,0,2.12,214
2022-09-03,FC_08,False,3468,72,72,0,3396,648,0,0,9.64,70
2022-09-03,FC_09,False,1389,27,27,0,1362,350,0,0,4.95,53
2022-09-03,FC_10,True,3120,90,90,0,3030,760,0,0,4.44,227
2022-09-03,FC_11,False,261,36,36,0,225,198,0,0,1.42,113
2022-09-03,FC_12,True,1170,72,72,0,1098,927,0,0,6.17,187
2022-09-03,FC_13,False,209,99,99,0,110,136,1,162,1.18,65
2022-09-03,FC_14,True,1186,108,108,0,1078,427,0,0,1.54,243
2022-09-03,FC_15,False,551,36,36,0,515,313,0,0,2.81,144
2022-09-03,FC_16,True,6084,342,342,0,5742,864,0,0,6.19,121
2022-09-03,FC_17,True,1440,108,108,0,1332,871,0,0,4.26,359
2022-09-03,FC_18,False,754,72,72,0,682,377,0,0,3.57,163
2022-09-03,FC_19,False,1398,81,81,0,1317,467,0,0,4.73,183
2022-09-03,FC_20,True,4163,90,90,0,4073,897,0,0,5.84,196
2022-09-04,FC_01,False,6784,63,63,0,6721,523,0,0,7.18,92
2022-09-04,FC_02,True,4740,90,90,0,4650,1023,0,0,4.23,516
2022-09-04,FC_03,False,729,72,72,0,657,342,0,0,3.39,138
2022-09-04,FC_04,False,838,63,63,0,775,168,0,0,2.21,36
2022-09-04,FC_05,True,642,72,72,0,570,402,0,0,1.34,241
2022-09-04,FC_06,True,488,162,162,0,326,244,0,0,0.3,208
2022-09-04,FC_07,True,1444,108,108,0,1336,468,0,0,2.12,214
2022-09-04,FC_08,False,3396,99,99,0,3297,648,0,0,9.64,70
2022-09-04,FC_09,False,2062,81,81,0,1981,350,0,0,4.95,53
2022-09-04,FC_10,True,3030,126,126,0,2904,760,0,0,4.44,227
2022-09-04,FC_11,False,579,63,63,0,516,198,0,0,1.42,113
2022-09-04,FC_12,True,1098,180,180,0,918,927,1,936,6.17,187
2022-09-04,FC_13,False,315,108,108,0,207,136,0,0,1.18,65
2022-09-04,FC_14,True,1078,108,108,0,970,427,0,0,1.54,243
2022-09-04,FC_15,False,515,171,171,0,344,313,0,0,2.81,144
2022-09-04,FC_16,True,5742,36,36,0,5706,864,0,0,6.19,121
2022-09-04,FC_17,True,1332,126,126,0,1206,871,0,0,4.26,359
2022-09-04,FC_18,False,682,54,54,0,628,377,0,0,3.57,163
2022-09-04,FC_19,False,1317,63,63,0,1254,467,0,0,4.73,183
2022-09-04,FC_20,True,4073,144,144,0,3929,897,0,0,5.84,196
2022-09-05,FC_01,False,6721,45,45,0,6676,523,0,0,7.18,92
2022-09-05,FC_02,True,4650,216,216,0,4434,1023,0,0,4.23,516
2022-09-05,FC_03,False,1179,54,54,0,1125,342,0,0,3.39,138
2022-09-05,FC_04,False,775,63,63,0,712,168,0,0,2.21,36
2022-09-05,FC_05,True,1173,54,54,0,1119,402,0,0,1.34,241
2022-09-05,FC_06,True,326,36,36,0,290,244,0,0,0.3,208
2022-09-05,FC_07,True,1336,216,216,0,1120,468,0,0,2.12,214
2022-09-05,FC_08,False,3297,135,135,0,3162,648,0,0,9.64,70
2022-09-05,FC_09,False,2681,72,72,0,2609,350,0,0,4.95,53
2022-09-05,FC_10,True,2904,126,126,0,2778,760,0,0,4.44,227
2022-09-05,FC_11,False,516,90,90,0,426,198,0,0,1.42,113
2022-09-05,FC_12,True,918,270,270,0,648,927,1,1206,6.17,187
2022-09-05,FC_13,False,369,54,54,0,315,136,0,0,1.18,65
2022-09-05,FC_14,True,970,162,162,0,808,427,0,0,1.54,243
2022-09-05,FC_15,False,344,27,27,0,317,313,0,0,2.81,144
2022-09-05,FC_16,True,5706,90,90,0,5616,864,0,0,6.19,121
2022-09-05,FC_17,True,1206,306,306,0,900,871,0,0,4.26,359
2022-09-05,FC_18,False,628,63,63,0,565,377,0,0,3.57,163
2022-09-05,FC_19,False,1254,36,36,0,1218,467,0,0,4.73,183
2022-09-05,FC_20,True,3929,234,234,0,3695,897,0,0,5.84,196
2022-09-06,FC_01,False,6676,72,72,0,6604,523,0,0,7.18,92
2022-09-06,FC_02,True,4434,36,36,0,4398,1023,0,0,4.23,516
2022-09-06,FC_03,False,1710,108,108,0,1602,342,0,0,3.39,138
2022-09-06,FC_04,False,712,36,36,0,676,168,0,0,2.21,36
2022-09-06,FC_05,True,1119,162,162,0,957,402,0,0,1.34,241
2022-09-06,FC_06,True,290,90,90,0,200,244,1,288,0.3,208
2022-09-06,FC_07,True,1120,72,72,0,1048,468,0,0,2.12,214
2022-09-06,FC_08,False,3162,63,63,0,3099,648,0,0,9.64,70
2022-09-06,FC_09,False,2969,81,81,0,2888,350,0,0,4.95,53
2022-09-06,FC_10,True,2778,180,180,0,2598,760,0,0,4.44,227
2022-09-06,FC_11,False,426,54,54,0,372,198,0,0,1.42,113
2022-09-06,FC_12,True,648,306,306,0,342,927,1,1512,6.17,187
2022-09-06,FC_13,False,315,81,81,0,234,136,0,0,1.18,65
2022-09-06,FC_14,True,808,360,360,0,448,427,0,0,1.54,243
2022-09-06,FC_15,False,317,90,90,0,227,313,1,399,2.81,144
2022-09-06,FC_16,True,5616,144,144,0,5472,864,0,0,6.19,121
2022-09-06,FC_17,True,900,234,234,0,666,871,1,1076,4.26,359
2022-09-06,FC_18,False,565,72,72,0,493,377,0,0,3.57,163
2022-09-06,FC_19,False,1218,36,36,0,1182,467,0,0,4.73,183
2022-09-06,FC_20,True,3695,54,54,0,3641,897,0,0,5.84,196
2022-09-07,FC_01,False,6604,18,18,0,6586,523,0,0,7.18,92
2022-09-07,FC_02,True,4398,54,54,0,4344,1023,0,0,4.23,516
2022-09-07,FC_03,False,1962,54,54,0,1908,342,0,0,3.39,138
2022-09-07,FC_04,False,676,108,108,0,568,168,0,0,2.21,36
2022-09-07,FC_05,True,957,162,162,0,795,402,0,0,1.34,241
2022-09-07,FC_06,True,488,126,126,0,362,244,0,0,0.3,208
2022-09-07,FC_07,True,1048,126,126,0,922,468,0,0,2.12,214
2022-09-07,FC_08,False,3099,81,81,0,3018,648,0,0,9.64,70
2022-09-07,FC_09,False,2888,45,45,0,2843,350,0,0,4.95,53
2022-09-07,FC_10,True,2598,90,90,0,2508,760,0,0,4.44,227
2022-09-07,FC_11,False,372,45,45,0,327,198,0,0,1.42,113
2022-09-07,FC_12,True,342,144,144,0,198,927,1,1656,6.17,187
2022-09-07,FC_13,False,234,63,63,0,171,136,0,0,1.18,65
2022-09-07,FC_14,True,448,234,234,0,214,427,1,640,1.54,243
2022-09-07,FC_15,False,227,54,54,0,173,313,1,453,2.81,144
2022-09-07,FC_16,True,5472,126,126,0,5346,864,0,0,6.19,121
2022-09-07,FC_17,True,666,72,72,0,594,871,1,1148,4.26,359
2022-09-07,FC_18,False,493,63,63,0,430,377,0,0,3.57,163
2022-09-07,FC_19,False,1182,81,81,0,1101,467,0,0,4.73,183
2022-09-07,FC_20,True,3641,324,324,0,3317,897,0,0,5.84,196
2022-09-08,FC_01,False,6586,81,81,0,6505,523,0,0,7.18,92
2022-09-08,FC_02,True,4344,162,162,0,4182,1023,0,0,4.23,516
2022-09-08,FC_03,False,1908,54,54,0,1854,342,0,0,3.39,138
2022-09-08,FC_04,False,568,108,108,0,460,168,0,0,2.21,36
2022-09-08,FC_05,True,795,36,36,0,759,402,0,0,1.34,241
2022-09-08,FC_06,True,362,108,108,0,254,244,0,0,0.3,208
2022-09-08,FC_07,True,922,234,234,0,688,468,0,0,2.12,214
2022-09-08,FC_08,False,3018,54,54,0,2964,648,0,0,9.64,70
2022-09-08,FC_09,False,2843,81,81,0,2762,350,0,0,4.95,53
2022-09-08,FC_10,True,2508,216,216,0,2292,760,0,0,4.44,227
2022-09-08,FC_11,False,327,45,45,0,282,198,0,0,1.42,113
2022-09-08,FC_12,True,198,18,18,0,180,927,1,1674,6.17,187
2022-09-08,FC_13,False,171,45,45,0,126,136,1,146,1.18,65
2022-09-08,FC_14,True,214,162,162,0,52,427,1,802,1.54,243
2022-09-08,FC_15,False,173,90,90,0,83,313,1,543,2.81,144
2022-09-08,FC_16,True,5346,144,144,0,5202,864,0,0,6.19,121
2022-09-08,FC_17,True,594,144,144,0,450,871,1,1292,4.26,359
2022-09-08,FC_18,False,430,108,108,0,322,377,1,432,3.57,163
2022-09-08,FC_19,False,1101,117,117,0,984,467,0,0,4.73,183
2022-09-08,FC_20,True,3317,198,198,0,3119,897,0,0,5.84,196
2022-09-09,FC_01,False,6505,90,90,0,6415,523,0,0,7.18,92
2022-09-09,FC_02,True,4182,270,270,0,3912,1023,0,0,4.23,516
2022-09-09,FC_03,False,1854,27,27,0,1827,342,0,0,3.39,138
2022-09-09,FC_04,False,460,36,36,0,424,168,0,0,2.21,36
2022-09-09,FC_05,True,759,162,162,0,597,402,0,0,1.34,241
2022-09-09,FC_06,True,254,72,72,0,182,244,1,306,0.3,208
2022-09-09,FC_07,True,688,162,162,0,526,468,0,0,2.12,214
2022-09-09,FC_08,False,2964,126,126,0,2838,648,0,0,9.64,70
2022-09-09,FC_09,False,2762,189,189,0,2573,350,0,0,4.95,53
2022-09-09,FC_10,True,2292,144,144,0,2148,760,0,0,4.44,227
2022-09-09,FC_11,False,282,126,126,0,156,198,1,240,1.42,113
2022-09-09,FC_12,True,180,54,54,0,126,927,1,1728,6.17,187
2022-09-09,FC_13,False,126,90,90,0,36,136,1,236,1.18,65
2022-09-09,FC_14,True,692,162,162,0,530,427,0,0,1.54,243
2022-09-09,FC_15,False,482,36,36,0,446,313,0,0,2.81,144
2022-09-09,FC_16,True,5202,108,108,0,5094,864,0,0,6.19,121
2022-09-09,FC_17,True,450,126,126,0,324,871,1,1418,4.26,359
2022-09-09,FC_18,False,322,45,45,0,277,377,1,477,3.57,163
2022-09-09,FC_19,False,984,63,63,0,921,467,0,0,4.73,183
2022-09-09,FC_20,True,3119,162,162,0,2957,897,0,0,5.84,196
2022-09-10,FC_01,False,6415,72,72,0,6343,523,0,0,7.18,92
2022-09-10,FC_02,True,3912,126,126,0,3786,1023,0,0,4.23,516
2022-09-10,FC_03,False,1827,81,81,0,1746,342,0,0,3.39,138
2022-09-10,FC_04,False,424,45,45,0,379,168,0,0,2.21,36
2022-09-10,FC_05,True,597,198,198,0,399,402,1,405,1.34,241
2022-09-10,FC_06,True,488,108,108,0,380,244,0,0,0.3,208
2022-09-10,FC_07,True,526,72,72,0,454,468,1,482,2.12,214
2022-09-10,FC_08,False,2838,9,9,0,2829,648,0,0,9.64,70
2022-09-10,FC_09,False,2573,153,153,0,2420,350,0,0,4.95,53
2022-09-10,FC_10,True,2148,0,0,0,2148,760,0,0,4.44,227
2022-09-10,FC_11,False,156,72,72,0,84,198,1,312,1.42,113
2022-09-10,FC_12,True,126,270,126,144,0,927,1,1854,6.17,187
2022-09-10,FC_13,False,182,117,117,0,65,136,1,207,1.18,65
2022-09-10,FC_14,True,1332,90,90,0,1242,427,0,0,1.54,243
2022-09-10,FC_15,False,899,117,117,0,782,313,0,0,2.81,144
2022-09-10,FC_16,True,5094,144,144,0,4950,864,0,0,6.19,121
2022-09-10,FC_17,True,324,180,180,0,144,871,1,1598,4.26,359
2022-09-10,FC_18,False,277,81,81,0,196,377,1,558,3.57,163
2022-09-10,FC_19,False,921,36,36,0,885,467,0,0,4.73,183
2022-09-10,FC_20,True,2957,126,126,0,2831,897,0,0,5.84,196
2022-09-11,FC_01,False,6343,81,81,0,6262,523,0,0,7.18,92
2022-09-11,FC_02,True,3786,144,144,0,3642,1023,0,0,4.23,516
2022-09-11,FC_03,False,1746,108,108,0,1638,342,0,0,3.39,138
2022-09-11,FC_04,False,379,54,54,0,325,168,0,0,2.21,36
2022-09-11,FC_05,True,399,108,108,0,291,402,1,513,1.34,241
2022-09-11,FC_06,True,380,18,18,0,362,244,0,0,0.3,208
2022-09-11,FC_07,True,454,90,90,0,364,468,1,572,2.12,214
2022-09-11,FC_08,False,2829,36,36,0,2793,648,0,0,9.64,70
2022-09-11,FC_09,False,2420,108,108,0,2312,350,0,0,4.95,53
2022-09-11,FC_10,True,2148,216,216,0,1932,760,0,0,4.44,227
2022-09-11,FC_11,False,324,144,144,0,180,198,1,216,1.42,113
2022-09-11,FC_12,True,936,162,162,0,774,927,1,1080,6.17,187
2022-09-11,FC_13,False,301,63,63,0,238,136,0,0,1.18,65
